ejercicio,resource_type,poverty_level,grade_level,total_donations,funding_status,date_posted,modificacion,ejercido
2015,Radio,Aviso Licitaciones,361,0,Aviso,3/6/2005,0,0
2014,Radio,Publicidad Turismo,361,221.18,Campaña,3/17/2005,8.8472,179.1558
2015,Internet,Publicidad Turismo,33605,2283.24,Campaña,3/14/2005,73.06368,1872.2568
2016,Radio,Publicidad Turismo,366,313,Campaña,2/10/2005,8.764,294.22
2015,Cine,Publicidad Turismo,362,0,Aviso,7/10/2005,0,0
2014,Medios impresos,Publicidad Turismo,33605,0,Aviso,2/7/2005,0,0
2013,Radio,Informe 2015,361,611.48,Campaña,2/9/2005,59.31356,574.7912
2015,Radio,Informe 2015,361,564.58,Campaña,2/17/2005,25.4061,327.4564
2016,Medios impresos,Publicidad Turismo,366,142.63,Campaña,2/1/2005,7.70202,119.8092
2013,Radio,Informe 2015,366,502.25,Campaña,1/31/2005,41.1845,492.205
2015,Medios impresos,Publicidad Turismo,366,313.11,Campaña,2/22/2005,21.9177,284.9301
2015,Medios impresos,Publicidad Turismo,366,266.4,Campaña,3/18/2005,5.8608,186.48
2014,Radio,Publicidad Turismo,366,308.83,Campaña,2/4/2005,18.83863,185.298
2014,Radio,Publicidad Turismo,361,266.4,Campaña,2/7/2005,8.2584,146.52
2013,Televisi?n,Informe 2015,366,329.28,Campaña,2/3/2005,25.68384,207.4464
2013,Radio,Informe 2015,33605,0,Campaña,3/8/2007,0,0
2014,Radio,Publicidad Turismo,33605,636.53,Campaña,2/4/2005,43.28404,509.224
2016,Cine,Publicidad Turismo,33605,211,Campaña,2/1/2005,14.981,149.81
2013,Medios impresos,Informe 2015,366,172.98,Campaña,2/4/2005,3.97854,108.9774
2016,Medios impresos,Publicidad Turismo,33605,0,Aviso,2/22/2005,0,0
2016,Radio,Publicidad Turismo,366,972.75,Campaña,11/4/2005,20.42775,739.29
2014,Internet,Publicidad Turismo,366,486.83,Campaña,6/16/2005,11.19709,481.9617
2015,Radio,Publicidad Turismo,362,183.89,Campaña,2/7/2005,4.59725,106.6562
2014,Medios impresos,Informe 2014,362,3197.95,Campaña,2/8/2005,185.4811,2014.7085
2015,Medios impresos,Publicidad Turismo,361,343.24,Campaña,2/15/2005,4.11888,267.7272
2013,Cine,Publicidad Turismo,33605,980.35,Campaña,2/13/2005,23.5284,764.673
2013,Medios impresos,Publicidad Turismo,366,298.23,Campaña,2/7/2005,0,208.761
2014,Medios impresos,Publicidad Turismo,366,124.95,Campaña,2/9/2005,11.37045,72.471
2015,Medios impresos,Publicidad Turismo,33605,0,Aviso,2/18/2005,0,0
2015,Medios impresos,Aviso Licitaciones,33605,0,Aviso,2/7/2005,0,0
2013,Radio,Publicidad Turismo,366,841.96,Campaña,5/2/2005,84.196,454.6584
2015,Medios impresos,Publicidad Turismo,366,0,Aviso,2/22/2005,0,0
2015,Televisi?n,Aviso Licitaciones,362,0,Aviso,2/9/2005,0,0
2015,Cine,Informe 2015,361,0,Aviso,3/2/2005,0,0
2015,Radio,Publicidad Turismo,366,206.29,Campaña,2/20/2005,16.70949,138.2143
2015,Internet,Publicidad Turismo,366,986.62,Campaña,2/28/2005,60.18382,690.634
2013,Medios impresos,Aviso Licitaciones,362,500.79,Campaña,2/7/2005,17.52765,275.4345
2013,Radio,Aviso Licitaciones,33605,325.34,Campaña,2/4/2005,25.37652,195.204
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,33605,227.5,Campaña,2/6/2005,1.1375,177.45
2016,Medios impresos,Publicidad Turismo,361,256.34,Campaña,4/4/2005,22.81426,228.1426
2015,Cine,Publicidad Turismo,366,264.37,Campaña,2/7/2005,15.59783,153.3346
2016,Radio,Publicidad Turismo,33605,0,Aviso,2/2/2005,0,0
2016,Radio,Publicidad Turismo,361,492,Campaña,2/1/2005,4.92,290.28
2013,Medios impresos,Publicidad Turismo,366,394.89,Campaña,2/4/2005,7.50291,268.5252
2014,Cine,Publicidad Turismo,362,206.29,Campaña,2/8/2005,1.23774,154.7175
2016,Internet,Publicidad Turismo,366,506.86,Campaña,2/11/2005,44.60368,364.9392
2014,Medios impresos,Aviso Licitaciones,361,0,Aviso,8/11/2005,0,0
2014,Medios impresos,Publicidad Turismo,366,143.81,Campaña,2/24/2005,10.78575,79.0955
2015,Medios impresos,Informe 2015,366,173.44,Campaña,2/7/2005,10.05952,163.0336
2013,Cine,Aviso Licitaciones,366,538.69,Campaña,2/7/2005,2.69345,274.7319
2016,Medios impresos,Publicidad Turismo,362,0,Aviso,2/4/2005,0,0
2014,Radio,Publicidad Turismo,361,654.98,Campaña,2/14/2005,52.3984,451.9362
2014,Medios impresos,Publicidad Turismo,33605,0,Aviso,2/18/2005,0,0
2015,Medios impresos,Publicidad Turismo,366,240.47,Campaña,2/6/2005,10.09974,214.0183
2015,Cine,Publicidad Turismo,361,3353.36,Campaña,8/25/2006,124.07432,2783.2888
2015,Medios impresos,Publicidad Turismo,362,360.7,Campaña,2/8/2005,14.428,277.739
2015,Medios impresos,Informe 2015,361,0,Aviso,2/9/2005,0,0
2014,Medios impresos,Publicidad Turismo,33605,0,Aviso,3/7/2005,0,0
2013,Medios impresos,Informe 2015,361,691.88,Campaña,2/4/2005,20.7564,595.0168
2013,Medios impresos,Aviso Licitaciones,366,196.86,Campaña,2/2/2005,17.12682,127.959
2014,Medios impresos,Publicidad Turismo,33605,0,Aviso,5/11/2005,0,0
2016,Radio,Publicidad Turismo,361,317,Campaña,2/20/2005,9.51,285.3
2016,Cine,Publicidad Turismo,366,926.5,Campaña,2/9/2005,35.207,824.585
2014,Medios impresos,Aviso Licitaciones,33605,0,Aviso,2/9/2005,0,0
2014,Radio,Publicidad Turismo,361,683.1,Campaña,2/14/2005,43.0353,519.156
2014,Radio,Publicidad Turismo,366,239.45,Campaña,3/24/2005,4.3101,134.092
2014,Cine,Aviso Licitaciones,33605,0,Aviso,3/9/2005,0,0
2016,Medios impresos,Publicidad Turismo,366,396,Campaña,2/15/2005,38.808,320.76
2014,Medios impresos,Aviso Licitaciones,33605,0,Aviso,3/7/2005,0,0
2016,Medios impresos,Publicidad Turismo,33605,147.46,Campaña,2/9/2005,5.30856,132.714
2013,Medios impresos,Aviso Licitaciones,33605,1094.52,Campaña,3/24/2006,94.12872,766.164
2015,Radio,Publicidad Turismo,33605,651.9,Campaña,2/9/2005,35.2026,488.925
2014,Radio,Publicidad Turismo,362,1486.41,Campaña,6/17/2005,17.83692,876.9819
2014,Radio,Publicidad Turismo,361,389.96,Campaña,9/29/2005,37.43616,308.0684
2016,Radio,Publicidad Turismo,366,267.58,Campaña,2/10/2005,19.80092,251.5252
2014,Medios impresos,Publicidad Turismo,366,251.08,Campaña,3/1/2005,4.51944,210.9072
2015,Medios impresos,Aviso Licitaciones,366,198.03,Campaña,2/9/2005,16.43649,100.9953
2016,Cine,Publicidad Turismo,366,0,Campaña,7/26/2005,0,0
2016,Cine,Publicidad Turismo,366,717.86,Campaña,2/9/2005,67.47884,638.8954
2014,Radio,Publicidad Turismo,361,220.43,Campaña,2/9/2005,9.03763,211.6128
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,506.86,Campaña,3/1/2005,30.4116,425.7624
2015,Medios impresos,Publicidad Turismo,366,198.03,Campaña,2/24/2005,1.78227,136.6407
2013,Cine,Aviso Licitaciones,33605,0,Aviso,2/13/2005,0,0
2016,"An?lisis, estudios y m?tricas",Publicidad Turismo,362,0,reallocated,8/1/2005,0,0
2014,Medios impresos,Publicidad Turismo,366,215.72,Campaña,2/9/2005,11.00172,122.9604
2015,Medios impresos,Publicidad Turismo,366,651.35,Campaña,3/3/2005,37.7783,638.323
2013,Medios impresos,Informe 2015,33605,0,Campaña,2/4/2005,0,0
2013,Cine,Publicidad Turismo,366,284.4,Campaña,2/4/2005,4.8348,210.456
2014,Medios impresos,Publicidad Turismo,33605,408,Campaña,2/8/2005,39.168,208.08
2014,Radio,Publicidad Turismo,366,221.64,Campaña,2/26/2005,13.07676,214.9908
2014,Cine,Publicidad Turismo,33605,290,Campaña,2/18/2005,0.87,258.1
2015,Medios impresos,Publicidad Turismo,362,0,Aviso,2/9/2005,0,0
2013,Televisi?n,Aviso Licitaciones,33605,709.73,Campaña,2/15/2005,63.16597,610.3678
2014,Medios impresos,Publicidad Turismo,366,136.73,Campaña,2/9/2005,5.60593,106.6494
2015,Medios impresos,Aviso Licitaciones,366,119,Campaña,2/9/2005,5.95,89.25
2013,Medios impresos,Publicidad Turismo,361,372.49,Campaña,2/10/2005,18.99699,230.9438
2015,Cine,Publicidad Turismo,361,0,Aviso,2/20/2005,0,0
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,361,214,Campaña,3/2/2005,17.548,186.18
2014,Cine,Publicidad Turismo,361,235.6,Campaña,3/2/2005,11.3088,221.464
2015,Cine,Aviso Licitaciones,33605,0,Aviso,2/15/2005,0,0
2013,Medios impresos,Aviso Licitaciones,366,436.14,Campaña,2/4/2005,7.85052,331.4664
2013,Medios impresos,Aviso Licitaciones,361,697.04,Campaña,2/7/2005,23.69936,439.1352
2014,Cine,Publicidad Turismo,362,0,Aviso,3/2/2005,0,0
2014,Radio,Aviso Licitaciones,33605,0,Campaña,2/2/2005,0,0
2014,Medios impresos,Publicidad Turismo,366,538.94,Campaña,2/14/2005,15.62926,501.2142
2015,Cine,Aviso Licitaciones,361,0,Aviso,9/26/2005,0,0
2014,Radio,Aviso Licitaciones,362,299.4,Campaña,2/9/2005,14.6706,206.586
2013,Cine,Aviso Licitaciones,33605,328.26,Campaña,2/3/2005,3.93912,311.847
2015,Medios impresos,Informe 2015,366,0,Aviso,2/15/2005,0,0
2013,Medios impresos,Aviso Licitaciones,33605,0,Aviso,2/7/2005,0,0
2015,Medios impresos,Publicidad Turismo,33605,0,Aviso,2/9/2005,0,0
2013,Radio,Informe 2015,366,553.5,Campaña,1/31/2005,54.243,476.01
2013,Radio,Informe 2015,366,514.13,Campaña,2/1/2005,26.22063,395.8801
2013,Radio,Informe 2015,366,533,Campaña,2/1/2005,39.975,287.82
2014,Radio,Publicidad Turismo,362,516.29,Campaña,2/9/2005,44.40094,356.2401
2015,Medios impresos,Publicidad Turismo,366,218.61,Campaña,2/9/2005,0.43722,185.8185
2013,Medios impresos,Aviso Licitaciones,33605,368.95,Campaña,3/14/2005,12.17535,191.854
2014,Cine,Publicidad Turismo,366,290,Campaña,2/14/2005,3.77,232
2016,Internet,Publicidad Turismo,362,161.49,Campaña,2/24/2005,3.06831,93.6642
2014,Radio,Publicidad Turismo,366,351.27,Campaña,3/1/2005,9.83556,186.1731
2016,Internet,Publicidad Turismo,361,161.49,Campaña,4/11/2005,11.62728,124.3473
2013,Medios impresos,Informe 2015,361,184.5,Campaña,2/4/2005,4.059,180.81
2015,Medios impresos,Aviso Licitaciones,33605,0,Aviso,4/12/2006,0,0
2015,Medios impresos,Aviso Licitaciones,366,277.01,Campaña,3/25/2005,16.89761,174.5163
2015,Medios impresos,Publicidad Turismo,362,0,reallocated,5/5/2005,0,0
2014,Medios impresos,Publicidad Turismo,33605,187.8,Campaña,3/2/2005,11.0802,114.558
2016,Radio,Publicidad Turismo,366,412.53,Campaña,3/10/2005,4.95036,309.3975
2013,Radio,Aviso Licitaciones,362,589.77,Campaña,2/12/2005,13.56471,353.862
2014,Cine,Publicidad Turismo,33605,335.14,Campaña,2/14/2005,13.4056,331.7886
2014,Medios impresos,Publicidad Turismo,366,686.02,Campaña,2/14/2005,41.84722,466.4936
2013,Cine,Aviso Licitaciones,366,494,Campaña,5/5/2005,38.532,306.28
2014,Cine,Publicidad Turismo,361,1770.48,Campaña,3/1/2005,102.68784,1310.1552
2015,Medios impresos,Aviso Licitaciones,33605,136.73,Campaña,2/15/2005,12.98935,112.1186
2015,Cine,Publicidad Turismo,361,0,Aviso,3/1/2005,0,0
2014,Cine,Publicidad Turismo,362,3521.3,Campaña,3/2/2005,309.8744,2077.567
2014,Cine,Publicidad Turismo,362,680,Campaña,2/14/2005,16.32,503.2
2014,Cine,Publicidad Turismo,361,0,Aviso,5/1/2006,0,0
2014,Radio,Publicidad Turismo,366,632.5,Campaña,2/14/2005,22.77,493.35
2013,Medios impresos,Informe 2015,366,285.73,Campaña,2/7/2005,10.57201,194.2964
2016,Internet,Publicidad Turismo,361,260.51,Campaña,3/10/2005,1.56306,161.5162
2014,Cine,Publicidad Turismo,361,0,Campaña,2/14/2005,0,0
2014,Cine,Publicidad Turismo,362,425.5,Campaña,2/14/2005,38.7205,242.535
2016,Internet,Publicidad Turismo,362,199.11,Campaña,2/11/2005,0.59733,197.1189
2014,Medios impresos,Publicidad Turismo,33605,336.04,Campaña,2/17/2005,9.74516,211.7052
2016,Medios impresos,Publicidad Turismo,366,171.92,Campaña,3/23/2005,11.34672,106.5904
2015,Radio,Aviso Licitaciones,366,950.98,Campaña,2/24/2005,84.63722,646.6664
2015,Radio,Aviso Licitaciones,366,0,Aviso,6/1/2005,0,0
2016,Radio,Publicidad Turismo,366,423.25,Campaña,2/22/2005,41.90175,275.1125
2013,Medios impresos,Aviso Licitaciones,366,195.58,Campaña,2/13/2005,0.39116,193.6242
2013,Medios impresos,Publicidad Turismo,366,341.84,Campaña,2/7/2005,17.43384,194.8488
2016,Medios impresos,Publicidad Turismo,362,0,Aviso,5/1/2005,0,0
2015,Cine,Aviso Licitaciones,33605,0,Aviso,2/15/2005,0,0
2016,"An?lisis, estudios y m?tricas",Publicidad Turismo,362,450.28,Campaña,3/28/2005,33.32072,243.1512
2014,Cine,Publicidad Turismo,33605,195.37,Campaña,2/14/2005,6.83795,105.4998
2013,Medios impresos,Informe 2015,33605,279.31,Campaña,2/4/2005,10.05516,245.7928
2016,Cine,Informe 2014,362,0,reallocated,2/14/2005,0,0
2016,Radio,Publicidad Turismo,361,581.73,Campaña,3/2/2005,54.68262,383.9418
2015,Radio,Aviso Licitaciones,33605,206.29,Campaña,2/17/2005,9.90192,127.8998
2013,Medios impresos,Aviso Licitaciones,366,613.78,Campaña,2/4/2005,36.8268,558.5398
2013,Radio,Informe 2015,33605,570,Campaña,2/13/2005,18.81,364.8
2014,Medios impresos,Publicidad Turismo,366,0,Aviso,2/18/2005,0,0
2014,Medios impresos,Publicidad Turismo,366,322,Campaña,2/18/2005,11.914,167.44
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,180.55,Campaña,2/18/2005,16.43005,160.6895
2014,Internet,Publicidad Turismo,33605,0,Aviso,2/17/2005,0,0
2013,Medios impresos,Aviso Licitaciones,366,166.06,Campaña,2/13/2005,3.98544,154.4358
2014,Cine,Publicidad Turismo,366,0,Aviso,2/22/2005,0,0
2015,Medios impresos,Aviso Licitaciones,366,0,Aviso,2/15/2005,0,0
2013,Medios impresos,Publicidad Turismo,366,330.96,Campaña,2/13/2005,30.77928,172.0992
2014,Medios impresos,Publicidad Turismo,366,986.62,Campaña,3/1/2005,13.81268,749.8312
2015,Medios impresos,Publicidad Turismo,366,266.4,Campaña,2/15/2005,17.316,143.856
2013,Cine,Informe 2015,361,128.25,Campaña,2/3/2005,12.825,83.3625
2016,Medios impresos,Publicidad Turismo,366,244.01,Campaña,2/18/2005,22.93694,151.2862
2016,Cine,Publicidad Turismo,361,522.08,Campaña,2/14/2005,28.7144,323.6896
2013,Cine,Informe 2015,361,263.25,Campaña,2/3/2005,0.78975,165.8475
2014,Medios impresos,Publicidad Turismo,366,468.88,Campaña,2/18/2005,10.31536,356.3488
2015,Medios impresos,Aviso Licitaciones,362,0,Aviso,7/17/2006,0,0
2016,Medios impresos,Publicidad Turismo,366,295.02,Campaña,5/1/2005,27.43686,238.9662
2013,Radio,Informe 2015,366,0,Aviso,2/14/2005,0,0
2015,Cine,Informe 2015,361,0,Aviso,3/4/2005,0,0
2014,Medios impresos,Publicidad Turismo,361,892,Campaña,2/7/2005,84.74,713.6
2015,Medios impresos,Aviso Licitaciones,33605,201.57,Campaña,2/15/2005,1.00785,163.2717
2014,Medios impresos,Publicidad Turismo,366,185.15,Campaña,2/24/2005,8.70205,105.5355
2013,Cine,Aviso Licitaciones,33605,1009.36,Campaña,2/13/2005,70.6552,545.0544
2016,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,2755.92,Campaña,3/15/2005,217.71768,2370.0912
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,208.15,Campaña,2/18/2005,17.27645,129.053
2013,Radio,Aviso Licitaciones,33605,649.44,Campaña,2/8/2005,3.2472,597.4848
2015,Radio,Aviso Licitaciones,366,0,Aviso,2/28/2005,0,0
2013,Radio,Publicidad Turismo,366,406.79,Campaña,3/22/2005,30.91604,321.3641
2014,Medios impresos,Publicidad Turismo,33605,408.73,Campaña,2/27/2005,21.66269,220.7142
2013,Medios impresos,Publicidad Turismo,33605,719.04,Campaña,2/16/2005,54.64704,402.6624
2016,Cine,Publicidad Turismo,33605,0,Aviso,3/22/2005,0,0
2013,Medios impresos,Publicidad Turismo,33605,932.4,Campaña,3/12/2005,57.8088,792.54
2014,Radio,Publicidad Turismo,361,508.3,Campaña,2/22/2005,6.6079,299.897
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,33605,348.35,Campaña,2/22/2005,0,285.647
2015,Televisi?n,Publicidad Turismo,362,645.82,Campaña,2/28/2005,42.62412,632.9036
2016,Cine,Publicidad Turismo,362,856,Campaña,2/15/2005,31.672,436.56
2014,Medios impresos,Publicidad Turismo,366,399.6,Campaña,6/15/2005,31.5684,319.68
2014,Medios impresos,Publicidad Turismo,33605,201.25,Campaña,2/22/2005,18.9175,169.05
2013,Radio,Aviso Licitaciones,366,367.77,Campaña,2/13/2005,11.0331,198.5958
2014,Radio,Publicidad Turismo,366,1132.93,Campaña,4/4/2005,106.49542,634.4408
2013,Medios impresos,Publicidad Turismo,366,592.92,Campaña,2/13/2005,34.38936,527.6988
2015,"An?lisis, estudios y m?tricas",Aviso Licitaciones,361,0,Aviso,10/16/2006,0,0
2013,Medios impresos,Publicidad Turismo,366,232.22,Campaña,2/13/2005,20.20314,157.9096
2013,Medios impresos,Publicidad Turismo,366,486.44,Campaña,2/13/2005,6.32372,248.0844
2014,Cine,Publicidad Turismo,33605,343.85,Campaña,2/22/2005,11.34705,285.3955
2016,Cine,Publicidad Turismo,361,1569.88,Campaña,2/10/2005,14.12892,1491.386
2016,Internet,Publicidad Turismo,366,365.41,Campaña,2/24/2005,12.42394,277.7116
2014,Medios impresos,Publicidad Turismo,33605,170.92,Campaña,2/24/2005,4.273,107.6796
2014,Internet,Publicidad Turismo,362,0,Campaña,2/17/2005,0,0
2014,Internet,Publicidad Turismo,33605,220.77,Campaña,3/2/2005,11.92158,145.7082
2014,Medios impresos,Aviso Licitaciones,33605,0,reallocated,2/23/2005,0,0
2014,Cine,Aviso Licitaciones,33605,664.5,Campaña,2/22/2005,46.515,664.5
2015,Radio,Informe 2015,366,0,Aviso,2/16/2005,0,0
2015,Radio,Informe 2015,33605,0,Aviso,2/16/2005,0,0
2015,Radio,Informe 2015,366,0,Aviso,2/17/2005,0,0
2016,Radio,Publicidad Turismo,366,268.75,Campaña,2/15/2005,22.575,231.125
2015,Radio,Informe 2015,366,0,Aviso,2/17/2005,0,0
2014,Medios impresos,Publicidad Turismo,33605,120.75,Campaña,2/22/2005,7.728,61.5825
2015,Cine,Aviso Licitaciones,366,0,Aviso,2/17/2005,0,0
2016,Medios impresos,Publicidad Turismo,33605,238.11,Campaña,2/21/2005,11.42928,223.8234
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,2/26/2005,0,0
2016,Radio,Publicidad Turismo,366,1074.25,Campaña,2/15/2005,74.12325,623.065
2014,Medios impresos,Publicidad Turismo,366,193.2,Campaña,2/27/2005,1.7388,150.696
2013,Televisi?n,Aviso Licitaciones,33605,432.61,Campaña,3/9/2005,22.92833,294.1748
2014,Cine,Publicidad Turismo,361,920,Campaña,3/2/2005,64.4,828
2013,Cine,Aviso Licitaciones,361,0,Aviso,4/19/2006,0,0
2014,Medios impresos,Publicidad Turismo,361,328.8,Campaña,2/26/2005,29.9208,230.16
2013,Radio,Publicidad Turismo,366,922.06,Campaña,3/21/2005,45.18094,636.2214
2013,Radio,Publicidad Turismo,366,778.79,Campaña,2/13/2005,53.73651,459.4861
2014,Internet,Publicidad Turismo,33605,190.91,Campaña,2/17/2005,4.00911,141.2734
2016,Radio,Publicidad Turismo,33605,669.72,Campaña,3/15/2005,28.79796,502.29
2015,Radio,Informe 2015,366,164.82,Campaña,6/23/2005,4.45014,161.5236
2014,Internet,Informe 2014,362,2171.26,Campaña,3/3/2005,110.73426,2019.2718
2015,Medios impresos,Informe 2015,366,93.54,Campaña,1/5/2007,2.71266,87.9276
2014,Medios impresos,Publicidad Turismo,366,246.36,Campaña,3/17/2005,10.10076,246.36
2014,Internet,Publicidad Turismo,366,174.45,Campaña,2/19/2005,14.6538,130.8375
2013,Medios impresos,Informe 2015,362,194.75,Campaña,2/7/2005,7.59525,171.38
2014,Medios impresos,Publicidad Turismo,33605,192.14,Campaña,2/27/2005,14.4105,144.105
2014,Medios impresos,Publicidad Turismo,33605,116.7,Campaña,2/25/2005,0.9336,103.863
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,362,1474.76,Campaña,4/27/2005,4.42428,825.8656
2014,Cine,Publicidad Turismo,366,165.03,Campaña,8/12/2005,4.78587,150.1773
2014,Radio,Publicidad Turismo,366,0,Aviso,9/2/2005,0,0
2014,Radio,Publicidad Turismo,33605,253.44,Campaña,2/26/2005,18.50112,139.392
2015,Radio,Aviso Licitaciones,366,978.77,Campaña,3/4/2005,30.34187,636.2005
2014,Medios impresos,Publicidad Turismo,362,0,Aviso,3/24/2005,0,0
2015,Medios impresos,Informe 2015,366,0,Aviso,4/4/2005,0,0
2014,Internet,Publicidad Turismo,366,1453.4,Campaña,3/24/2005,20.3476,726.7
2015,Medios impresos,Publicidad Turismo,33605,0,Aviso,5/1/2006,0,0
2014,Cine,Publicidad Turismo,362,0,Aviso,5/8/2005,0,0
2014,Cine,Publicidad Turismo,362,271.11,Campaña,3/1/2005,20.06214,176.2215
2014,Cine,Publicidad Turismo,33605,386.19,Campaña,3/2/2005,22.78521,239.4378
2016,Radio,Publicidad Turismo,33605,583.03,Campaña,2/15/2005,13.99272,297.3453
2015,Cine,Aviso Licitaciones,33605,665.21,Campaña,2/21/2005,28.60403,485.6033
2013,Radio,Informe 2015,366,2610,Campaña,3/4/2005,180.09,2375.1
2013,Medios impresos,Informe 2015,361,0,Aviso,2/14/2005,0,0
2014,Cine,Publicidad Turismo,362,0,Aviso,2/27/2005,0,0
2014,Medios impresos,Publicidad Turismo,362,1005.48,Campaña,3/1/2005,45.2466,663.6168
2013,Cine,Informe 2015,361,0,Aviso,2/15/2005,0,0
2013,Medios impresos,Informe 2015,361,143.5,Campaña,2/7/2005,8.897,119.105
2016,Radio,Publicidad Turismo,366,374.84,Campaña,2/15/2005,5.24776,284.8784
2013,Internet,Publicidad Turismo,33605,880.53,Campaña,3/16/2005,78.36717,554.7339
2015,Medios impresos,Publicidad Turismo,33605,913.54,Campaña,4/20/2005,3.65416,529.8532
2014,Medios impresos,Publicidad Turismo,33605,0,Aviso,3/3/2005,0,0
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,162.71,Campaña,9/2/2005,6.5084,91.1176
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,305.3,Campaña,9/2/2005,10.3802,155.703
2014,Medios impresos,Publicidad Turismo,33605,833,Campaña,2/27/2005,68.306,608.09
2015,Radio,Aviso Licitaciones,366,130.38,Campaña,2/20/2005,2.99874,106.9116
2015,Medios impresos,Publicidad Turismo,33605,0,Aviso,2/18/2005,0,0
2015,Medios impresos,Aviso Licitaciones,366,0,Aviso,3/8/2005,0,0
2014,Cine,Publicidad Turismo,33605,344.2,Campaña,2/27/2005,11.0144,240.94
2014,Medios impresos,Publicidad Turismo,361,949.97,Campaña,2/17/2005,72.19772,911.9712
2013,Cine,Informe 2015,361,0,Aviso,4/12/2005,0,0
2014,Medios impresos,Publicidad Turismo,366,295.9,Campaña,2/27/2005,17.754,153.868
2015,Radio,Informe 2015,366,147.35,Campaña,3/22/2005,7.0728,75.1485
2013,Radio,Publicidad Turismo,366,333.59,Campaña,2/20/2005,5.67103,180.1386
2014,Medios impresos,Publicidad Turismo,366,174.8,Campaña,3/2/2005,13.4596,143.336
2014,Medios impresos,Publicidad Turismo,366,93.12,Campaña,3/3/2005,6.42528,86.6016
